date_time,brand,model,year,trim,engine_displ,fuel,transmission_type,doors,body_var,license_plate,km,part_serv_name,unit_price,quant,total_price,currency,country,state_shop,city_shop,neighborhood_shop,zip_shop,name_shop,data_type
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,90000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,90000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,90000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,100000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,100000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,100000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,20000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,40000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,60000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,100000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,40000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,40000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,120000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2019,Drive,1.0,Flex,MT,4,Hatchback,-,120000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,10000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,10000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,10000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,20000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,20000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,20000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,30000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,30000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,30000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,40000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,40000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,40000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,50000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,50000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,50000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,60000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,60000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,60000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,70000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,70000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,70000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,80000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,80000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,80000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,90000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,90000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,90000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,100000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,100000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,100000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,20000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,40000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,60000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,80000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,100000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,40000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,40000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,80000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,80000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,120000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Way,1.0,Flex,MT,4,Hatchback,-,120000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,10000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,10000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,10000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,20000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,20000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,20000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,30000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,30000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,30000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,40000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,40000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,40000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,50000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,50000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,50000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,60000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,60000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,60000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,70000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,70000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,70000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,90000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,90000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,90000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,100000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,100000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,100000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,20000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,40000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,60000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,100000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,40000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,40000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,80000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,120000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2018,Drive,1.0,Flex,MT,4,Hatchback,-,120000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,10000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,10000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,10000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,20000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,20000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,20000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,30000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,30000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,30000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,40000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,40000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,40000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,50000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,50000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,50000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,60000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,60000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,60000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,70000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,70000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,70000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,80000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,80000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,80000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,90000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,90000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,90000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,100000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,100000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,100000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,20000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,40000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,60000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,80000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,100000,Fuel filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,40000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,40000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,80000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,80000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,120000,Spark plug,-,3,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Way,1.0,Flex,MT,4,Hatchback,-,120000,Brake fluid,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Drive,1.0,Flex,MT,4,Hatchback,-,10000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Drive,1.0,Flex,MT,4,Hatchback,-,10000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Drive,1.0,Flex,MT,4,Hatchback,-,10000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Drive,1.0,Flex,MT,4,Hatchback,-,20000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Drive,1.0,Flex,MT,4,Hatchback,-,20000,Engine oil,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Drive,1.0,Flex,MT,4,Hatchback,-,20000,Engine air filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
2020-12-19 16:37:19.520,Fiat,Uno,2017,Drive,1.0,Flex,MT,4,Hatchback,-,30000,Engine oil filter,-,1,0,BRL,Brazil,-,-,-,-,-,Manufacturer
